2.7628,0.0033414
16.881,0.014433
23.154,0.025621
29.428,0.036776
35.196,0.04798
35.127,0.0591
35.058,0.070245
34.989,0.081399
34.92,0.092539
34.85,0.10375
34.781,0.11485
34.712,0.12602
34.643,0.1372
34.574,0.14835
34.504,0.15948
34.435,0.17069
34.366,0.18181
34.297,0.19296
34.228,0.2041
34.158,0.21528
34.089,0.22639
34.02,0.23754
33.951,0.24875
33.881,0.25986
33.812,0.27106
33.743,0.28219
33.638,0.29337
33.399,0.30451
33.161,0.31567
32.923,0.32683
32.685,0.33794
32.447,0.34915
32.209,0.36028
31.971,0.37145
31.712,0.38256
31.317,0.39376
30.922,0.40486
30.528,0.41604
30.133,0.42723
29.738,0.43835
29.343,0.44955
28.949,0.46069
28.554,0.47183
28.159,0.48297
27.764,0.49416
36.194,0.50529
36.146,0.51643
36.098,0.52758
36.05,0.53874
36.002,0.54987
35.954,0.56107
35.906,0.57217
37.978,0.58337
41.901,0.59453
49.002,0.60566
82.773,0.61683
116.54,0.62726
156.13,0.63842
186.77,0.64958
215.39,0.66068
244,0.67181
272.62,0.683
297.3,0.69419
319.86,0.70529
342.42,0.71643
367.62,0.72763
387.49,0.73876
407.27,0.74994
427.05,0.7611
443.47,0.77221
451.82,0.78342
468.16,0.79452
484.49,0.80568
500.83,0.81685
517.16,0.82801
533.5,0.83913
549.83,0.85032
566.17,0.86144
582.99,0.87261
600.9,0.88378
618.8,0.89496
640.99,0.9061
664.59,0.91722
688.18,0.92844
711.77,0.93957
735.37,0.95069
758.96,0.96188
782.56,0.97303
806.27,0.98417
830.51,0.99535
854.74,1.0065
878.98,1.0176
903.22,1.0288
927.46,1.04
951.7,1.0511
975.93,1.0622
1000.2,1.0734
1024.4,1.0846
1048.6,1.0957
1072.5,1.1069
1095.7,1.118
1118.8,1.1292
1141.9,1.1403
1165.1,1.1515
1188.2,1.1626
1210.4,1.1738
1232.1,1.1849
1253.7,1.1961
1275.3,1.2073
1296.9,1.2184
1318.6,1.2296
1340.2,1.2407
1361.8,1.2519
1383.5,1.263
1405.1,1.2742
1425.6,1.2854
1445.5,1.2965
1465.4,1.3076
1485.3,1.3188
1505.2,1.3299
1525.2,1.3411
1544.6,1.3523
1562.6,1.3634
1580.7,1.3746
1598.7,1.3857
1616.7,1.3969
1634.9,1.408
1653,1.4192
1671.2,1.4303
1689.4,1.4415
1707.5,1.4527
1725.7,1.4638
1743.9,1.475
1764.3,1.4861
1786.1,1.4973
1807.9,1.5084
1829.7,1.5196
1851.5,1.5308
1873.3,1.5419
1895.1,1.5531
1916.9,1.5642
1938.7,1.5753
1962.4,1.5865
1987,1.5977
2011.7,1.6089
2036.4,1.6199
2061.1,1.6312
2085.7,1.6423
2110.4,1.6535
2135.1,1.6646
2159.8,1.6758
2184.4,1.6869
2209.1,1.6981
2233.8,1.7092
2264.2,1.7204
2291.6,1.7315
2319.1,1.7427
2346.5,1.7538
2374,1.765
2401.4,1.7762
2428.9,1.7873
2456.3,1.7984
2483.8,1.8096
2511.2,1.8208
2538.7,1.8319
2566.8,1.843
2595,1.8542
2623.3,1.8654
2651.6,1.8766
2679.8,1.8877
2708.1,1.8989
2738.2,1.91
2768.6,1.9212
2799,1.9323
2829.4,1.9435
2859.8,1.9546
2890.2,1.9658
2920.7,1.9769
2951.1,1.9881
2981.5,1.9993
3011.9,2.0104
3042.3,2.0216
3074.9,2.0328
3108.3,2.0439
3141.6,2.055
3174.9,2.0661
3208.2,2.0773
3241.5,2.0885
3274.8,2.0996
3308.1,2.1108
3341.4,2.122
3374.7,2.1331
3408,2.1443
3441.4,2.1554
3474.7,2.1666
3508,2.1777
3541.3,2.1889
3574.6,2.2
3607.9,2.2112
3641.3,2.2224
3677.1,2.2335
3712.9,2.2446
3748.7,2.2558
3784.6,2.267
3820.4,2.2781
3856.2,2.2893
3892,2.3004
3927.8,2.3116
3963.6,2.3228
3999.5,2.3339
4035.3,2.3451
4071.1,2.3562
4106.9,2.3673
4150.6,2.3785
4188.5,2.3897
4226.4,2.4008
4264.4,2.412
4302.3,2.4232
4340.2,2.4343
4378.1,2.4454
4416,2.4566
4454,2.4677
4492,2.4789
4531.4,2.4901
4570.8,2.5012
4610.2,2.5124
4649.5,2.5235
4688.9,2.5346
4728.3,2.5458
4767.7,2.557
4807.2,2.5681
4848.2,2.5793
4889.2,2.5905
4930.2,2.6016
4971.2,2.6127
5012.2,2.624
5053.2,2.6351
5094.2,2.6462
5135.3,2.6574
5176.3,2.6685
5217.3,2.6797
5258.5,2.6908
5300.3,2.702
5342.2,2.7132
5384.1,2.7243
5425.9,2.7355
5467.8,2.7467
5509.6,2.7578
5551.5,2.7689
5593.4,2.7801
5635.2,2.7913
5677.1,2.8024
5719,2.8136
5769,2.8247
5809.5,2.8359
5850,2.8471
5890.5,2.8582
5931,2.8694
5971.5,2.8804
6012,2.8917
6052.5,2.9028
6093,2.9139
6133.5,2.9251
6174,2.9362
6214.5,2.9474
6252.1,2.9585
6288,2.9697
6324,2.9809
6360,2.992
6396,3.0032
6431.3,3.0143
6461.7,3.0255
6492,3.0366
6522.4,3.0478
6552.8,3.0589
6579.3,3.0701
6602.3,3.0813
6625.4,3.0924
6648.4,3.1035
6669,3.1147
6684.5,3.1259
6700,3.1371
6715.5,3.1482
6731,3.1593
6746.5,3.1705
6745.4,3.1817
6754.6,3.1928
6763.8,3.204
6773,3.2152
6782.2,3.2263
6791.4,3.2374
6799.2,3.2486
6805.7,3.2598
6812.2,3.2709
6818.7,3.282
6825.2,3.2933
6831.7,3.3043
6838.2,3.3155
6843.7,3.3266
6848.5,3.3378
6853.3,3.349
6858.2,3.3601
6863,3.3713
6867.8,3.3824
6872.6,3.3937
6877.5,3.4047
6882.3,3.4159
6887.1,3.4271
6891.5,3.4382
6895.7,3.4494
6899.9,3.4605
6904.1,3.4717
6908.3,3.4828
6912.5,3.494
6916.7,3.5051
6920.6,3.5163
6924.4,3.5275
6928.1,3.5386
6931.8,3.5497
6935.6,3.5609
6939.3,3.5721
6943.1,3.5832
6946.8,3.5944
6950.6,3.6056
6954.3,3.6167
6958,3.6278
6961.8,3.639
6965.5,3.6502
6969.3,3.6613
6973,3.6724
6976.8,3.6837
6980.5,3.6948
6984.2,3.706
6988,3.7171
6991.7,3.7282
6995.5,3.7394
6999.2,3.7505
7003,3.7617
7006.7,3.7729
7010.4,3.784
7014.2,3.7951
7017.9,3.8063
7021.7,3.8175
7025.4,3.8287
7029.2,3.8398
7032.9,3.851
7036.6,3.8621
7040.4,3.8733
7044.1,3.8844
7047.9,3.8956
7051.6,3.9067
7055.4,3.9179
7059.1,3.929
7062.8,3.9401
7066.6,3.9513
7070.3,3.9625
7074.1,3.9737
7077.8,3.9848
7081.6,3.9959
7085.3,4.0071
7089,4.0183
7092.8,4.0294
7096.5,4.0406
7100.3,4.0518
7104,4.0629
7107.8,4.074
7111.5,4.0852
7115.2,4.0963
7119,4.1075
7122.7,4.1186
7126.5,4.1298
7130.2,4.1409
7133.9,4.1522
7137.6,4.1633
7141.4,4.1744
7145.1,4.1856
7148.8,4.1967
7152.5,4.2079
7156.2,4.2191
7159.9,4.2302
7163.6,4.2414
7167.4,4.2525
7171.1,4.2636
7174.8,4.2748
7178.5,4.286
7182.2,4.2972
7185.9,4.3083
7189.6,4.3194
7193.4,4.3306
7189.2,4.3417
7192.3,4.3529
7195.4,4.364
7198.4,4.3752
7201.5,4.3864
7204.5,4.3975
7207.6,4.4086
7210.5,4.4198
7213.5,4.431
7216.4,4.4421
7219.3,4.4533
7222.3,4.4644
7225.2,4.4756
7228.1,4.4867
7231,4.4979
7234,4.5091
7236.9,4.5202
7239.8,4.5314
7242.8,4.5425
7245.9,4.5537
7249.3,4.5648
7252.7,4.576
7256,4.5872
7259.4,4.5983
7262.7,4.6095
7266.1,4.6206
7269.5,4.6318
7272.8,4.6429
7276.1,4.6541
7279.5,4.6652
7282.8,4.6764
7286.2,4.6875
7289.5,4.6987
7292.8,4.7098
7296.2,4.721
7299.5,4.7322
7302.9,4.7433
7306.2,4.7545
7309.5,4.7656
7312.9,4.7767
7316.2,4.7879
7319.5,4.7991
7322.8,4.8103
7326,4.8214
7329.3,4.8325
7332.6,4.8437
7335.9,4.8549
7339.1,4.866
7342.4,4.8772
7345.7,4.8883
7349,4.8995
7352.3,4.9107
7355.5,4.9217
7358.7,4.933
7361.7,4.9441
7364.7,4.9553
7367.6,4.9664
7370.6,4.9776
7373.6,4.9887
7376.6,4.9998
7379.6,5.011
7382.6,5.0222
7385.6,5.0333
7388.6,5.0445
7391.5,5.0556
7394.4,5.0668
7397.3,5.0779
7400.2,5.0891
7403.1,5.1003
7405.9,5.1115
7408.8,5.1226
7411.7,5.1338
7414.6,5.1449
7417.5,5.156
7420.3,5.1672
7423.2,5.1783
7426,5.1895
7428.7,5.2007
7431.4,5.2118
7434.1,5.223
7436.7,5.2341
7439.4,5.2453
7442.1,5.2564
7444.8,5.2676
7447.4,5.2787
7450.1,5.2899
7452.8,5.301
7455.5,5.3122
7458.2,5.3234
7460.8,5.3345
7463.5,5.3456
7466.2,5.3569
7468.9,5.368
7471.5,5.3791
7474.1,5.3903
7476.4,5.4014
7478.7,5.4126
7481,5.4237
7483.3,5.4349
7485.6,5.446
7487.9,5.4572
7490.2,5.4684
7492.5,5.4795
7494.8,5.4907
7497.1,5.5019
7499.4,5.513
7501.8,5.5241
7504.1,5.5352
7506.4,5.5465
7508.7,5.5576
7511,5.5688
7513.3,5.5799
7515.6,5.591
7517.9,5.6023
7520.2,5.6134
7522.5,5.6245
7524.8,5.6357
7525.5,5.6468
7525.3,5.658
7527.1,5.6692
7529.1,5.6803
7531.1,5.6915
7533.1,5.7026
7535.1,5.7137
7537.1,5.7249
7539.1,5.7361
7541.1,5.7472
7543.1,5.7584
7545.1,5.7695
7547.1,5.7807
7549.1,5.7919
7551.1,5.803
7553.1,5.8142
7555.1,5.8253
7557.1,5.8365
7559.1,5.8476
7561.1,5.8588
7563.1,5.8699
7565.1,5.8811
7567.1,5.8923
7569.1,5.9034
7571.1,5.9146
7573.1,5.9257
7575.1,5.9368
7577.1,5.948
7579.1,5.9592
7581.1,5.9703
7583.1,5.9815
7585.1,5.9926
7587.1,6.0037
7588.8,6.0149
7590.6,6.0261
7592.3,6.0373
7594.1,6.0484
7595.8,6.0596
7597.6,6.0707
7599.3,6.0819
7601.1,6.093
7602.8,6.1042
7604.6,6.1154
7606.3,6.1265
7608.1,6.1376
7609.8,6.1488
7611.6,6.1599
7613.3,6.1711
7615.1,6.1822
7616.8,6.1935
7610.8,6.2046
7612.3,6.2157
7613.8,6.2269
7615.4,6.2381
7616.9,6.2492
7618.4,6.2603
7620,6.2715
7621.5,6.2826
7623.1,6.2938
7624.6,6.3049
7626.1,6.3161
7627.7,6.3272
7629.2,6.3384
7630.7,6.3496
7632.3,6.3608
7633.8,6.3719
7635.3,6.3831
7636.9,6.3942
7638.4,6.4053
7640,6.4165
7641.4,6.4277
7642.7,6.4389
7644,6.45
7645.3,6.4611
7646.6,6.4723
7648,6.4834
7649.3,6.4946
7650.6,6.5057
7651.9,6.5168
7653.2,6.5281
7654.5,6.5392
7655.8,6.5503
7657.1,6.5615
7658.4,6.5726
7659.7,6.5838
7661,6.595
7662.3,6.6062
7663.6,6.6173
7664.9,6.6284
7666.6,6.6396
7668.6,6.6508
7670.7,6.6619
7672.8,6.6731
7674.6,6.6842
7675.6,6.6954
7676.6,6.7065
7677.6,6.7177
7678.6,6.7289
7679.6,6.74
7680.6,6.7512
7681.5,6.7623
7682.5,6.7734
7683.5,6.7846
7684.5,6.7958
7685.5,6.8069
7686.5,6.8181
7687.5,6.8292
7688.5,6.8404
7689.5,6.8516
7690.5,6.8627
7691.5,6.8738
7692.5,6.885
7693.5,6.8961
7694.5,6.9073
7695.4,6.9185
7696.4,6.9297
7697.4,6.9408
7698.4,6.952
7699.4,6.963
7700.4,6.9742
7701.4,6.9854
7702.4,6.9966
7703.4,7.0077
7704.1,7.0189
7704.9,7.03
7705.7,7.0412
7706.4,7.0523
7707.2,7.0635
7708,7.0747
7708.7,7.0858
7709.5,7.097
7710.3,7.1081
7711,7.1193
7711.8,7.1304
7712.6,7.1415
7713.3,7.1527
7714.1,7.1639
7714.9,7.175
7715.6,7.1862
7716.4,7.1974
7717.2,7.2085
7717.9,7.2196
7718.7,7.2308
7719.5,7.242
7720.2,7.2531
7721,7.2642
7721.7,7.2755
7722.4,7.2866
7722.9,7.2977
7723.4,7.3089
7723.8,7.3201
7724.3,7.3312
7724.8,7.3424
7725.2,7.3535
7725.7,7.3646
7726.2,7.3758
7726.7,7.3869
7727.1,7.3981
7727.6,7.4093
7728.1,7.4204
7728.5,7.4316
7729,7.4427
7729.5,7.4539
7729.9,7.465
7730.4,7.4762
7730.9,7.4874
7731.3,7.4985
7731.8,7.5097
7732.3,7.5208
7732.7,7.532
7733.2,7.5431
7733.6,7.5543
7734,7.5654
7734.4,7.5766
7734.8,7.5877
7735.2,7.5989
7735.6,7.6101
7736,7.6212
7736.4,7.6324
7736.8,7.6436
7737.2,7.6547
7737.6,7.6658
7727.2,7.677
7726.9,7.6881
7726.7,7.6993
7726.4,7.7105
7726.1,7.7216
7725.8,7.7328
7725.6,7.744
7725.3,7.755
7725,7.7662
7724.7,7.7774
7724.4,7.7886
7724.2,7.7997
7723.9,7.8109
7723.6,7.822
7723.3,7.8332
7723.1,7.8443
7722.8,7.8555
7722.5,7.8666
7721.7,7.8778
7720.6,7.8889
7719.6,7.9001
7718.5,7.9113
7717.4,7.9224
7716.3,7.9335
7715.2,7.9447
7714.2,7.9559
7712.9,7.967
7710.7,7.9782
7708.5,7.9893
7706.3,8.0005
7704.2,8.0117
7702,8.0228
7699.8,8.0339
7697.4,8.0451
7693.5,8.0563
7689.5,8.0675
7685.6,8.0786
7681.7,8.0898
7677.7,8.1009
7673.8,8.112
7669.9,8.1232
7665.9,8.1343
7662,8.1455
7656.8,8.1567
7651.3,8.1678
7645.9,8.179
7640.4,8.1901
7635,8.2013
7621.3,8.2124
7614.7,8.2236
7608.1,8.2347
7601.4,8.2459
7594.8,8.2571
7588.2,8.2682
7581.6,8.2794
7575,8.2905
7568.3,8.3017
7561.7,8.3128
7555.1,8.324
7548.3,8.3351
7540.4,8.3463
7532.5,8.3574
7524.6,8.3686
7516.7,8.3798
7508.8,8.3909
7500.9,8.4021
7493,8.4132
7485.1,8.4244
7477.2,8.4355
7469.2,8.4467
7461.3,8.4578
7453.4,8.469
7445.5,8.4801
7436.6,8.4912
7427.7,8.5024
7418.9,8.5136
7410,8.5248
7401.1,8.5359
7392.3,8.5471
7383.4,8.5582
7374.5,8.5694
7365.7,8.5805
7356.8,8.5917
7347.9,8.6028
7339.1,8.614
7330.2,8.6251
7314.5,8.6363
7304.8,8.6475
7295.1,8.6586
7285.4,8.6697
7275.8,8.6809
7266.1,8.6921
7256.4,8.7033
7246.8,8.7144
7237.1,8.7255
7227.4,8.7367
7217.7,8.7478
7208.1,8.7589
7198.4,8.7701
7188.6,8.7813
7178.5,8.7925
7168.5,8.8036
7158.4,8.8148
7148.3,8.8259
7138.2,8.8371
7128.1,8.8483
7118,8.8593
7107.9,8.8706
7097.8,8.8817
7087.7,8.8929
7077.6,8.904
7067.3,8.9151
7056.7,8.9264
7046.2,8.9375
7035.7,8.9487
7025.1,8.9598
7014.6,8.971
7004.1,8.9821
6993.5,8.9932
6983,9.0044
6972.5,9.0156
6961.9,9.0267
6951.4,9.0379
6940.9,9.049
6930.3,9.0601
6919,9.0714
6907.7,9.0825
6896.3,9.0936
6885,9.1047
6873.7,9.1159
6862.4,9.1271
6851,9.1383
6839.7,9.1494
6828.4,9.1606
6817.1,9.1717
6805.7,9.1829
6794.4,9.194
6783.1,9.2052
6771.8,9.2164
6760.4,9.2275
6742.7,9.2387
6730.7,9.2498
6718.7,9.2609
6706.7,9.2721
6694.7,9.2833
6682.7,9.2944
6670.7,9.3056
6658.7,9.3168
6646.7,9.3279
6634.7,9.339
6622.7,9.3502
6610.6,9.3613
6598.6,9.3725
6586.6,9.3836
6574.6,9.3949
6562.5,9.406
6550.2,9.4171
6537.9,9.4283
6525.6,9.4394
6513.3,9.4506
6501.1,9.4618
6488.8,9.4729
6476.5,9.4841
6463.8,9.4952
6450.9,9.5064
6437.9,9.5175
6425,9.5287
6412.1,9.5398
6399.1,9.551
6386.2,9.5621
6373.2,9.5733
6360.3,9.5844
6347.3,9.5956
6334.4,9.6067
6321.4,9.6179
6308.5,9.6291
6285.7,9.6402
6271.8,9.6514
6257.9,9.6625
6244.1,9.6737
6230.2,9.6848
6216.3,9.696
6202.4,9.7071
6188.5,9.7183
6174.6,9.7295
6160.7,9.7406
6146.9,9.7518
6133,9.7629
6119.1,9.774
6105.2,9.7852
6091.3,9.7964
6077.4,9.8076
6063.5,9.8187
6049.7,9.8299
6035.8,9.841
6021.9,9.8522
6007.3,9.8633
5992.7,9.8745
5978.1,9.8857
5963.5,9.8968
5948.9,9.908
5934.3,9.9191
5919.7,9.9303
5905.1,9.9413
5890.5,9.9525
5875.9,9.9636
5861.3,9.9749
5846.7,9.986
5832.1,9.9972
5817.3,10.008
5802.2,10.019
5787.2,10.031
5772.2,10.042
5757.2,10.053
5742.2,10.064
5727.1,10.075
5712.1,10.086
5696.5,10.098
5680.7,10.109
5664.8,10.12
5648.9,10.131
5633,10.142
5617.1,10.153
5601.2,10.165
5585.3,10.176
5569.4,10.187
5553.5,10.198
5537.7,10.209
5521.8,10.22
5505.9,10.231
5490,10.243
5474.1,10.254
5457.8,10.265
5440.9,10.276
5424,10.287
5407.1,10.298
5390.2,10.309
5373.3,10.321
5356.4,10.332
5339.5,10.343
5322.6,10.354
5305.7,10.365
5288.8,10.376
5271.9,10.388
5255,10.399
5238.1,10.41
5221.2,10.421
5204.3,10.432
5187.4,10.443
5170.5,10.455
5153.6,10.466
5135,10.477
5115.6,10.488
5096.3,10.499
5077.5,10.51
5059.4,10.521
5041.2,10.533
5023.1,10.544
5005,10.555
4986.8,10.566
4968.7,10.577
4950.5,10.588
4932.4,10.6
4914.3,10.611
4896.1,10.622
4878,10.633
4859.8,10.644
4841.6,10.655
4822.4,10.666
4803.3,10.678
4784.1,10.689
4765,10.7
4745.8,10.711
4726.7,10.722
4707.5,10.733
4688.4,10.745
4669.3,10.756
4650.1,10.767
4623,10.778
4603,10.789
4583,10.8
4563,10.811
4543,10.823
4523,10.834
4502.9,10.845
4482.9,10.856
4462.9,10.867
4442.9,10.878
4422.9,10.89
4402,10.901
4381,10.912
4360.1,10.923
4339.2,10.934
4318.2,10.945
4297.3,10.957
4276.4,10.968
4255.4,10.979
4233.7,10.99
4210.5,11.001
4187.3,11.012
4164.1,11.023
4140.9,11.035
4117.7,11.046
4094.5,11.057
4071.3,11.068
4043,11.079
3588.4,11.09
3043.9,11.101
2686.5,11.113
2308.2,11.124
